0,1,-6
0,2,-5
1,0,-6
1,3,-11
2,0,-5
2,4,-12
3,1,-11
3,5,-17
4,2,-12
4,6,-20
5,3,-17
5,14,-26
6,4,-20
6,20,-25
7,8,-20
7,10,-22
8,7,-20
8,9,-23
9,8,-23
9,11,-26
10,7,-22
10,17,-28
11,9,-26
11,18,-39
12,13,-19
12,14,-25
13,12,-19
13,15,-17
14,5,-26
14,12,-25
14,34,-37
15,13,-17
15,16,-12
16,15,-12
16,17,-22
17,10,-28
17,16,-22
17,35,-32
18,11,-39
18,19,-38
18,49,-61
19,18,-38
19,21,-20
20,6,-25
20,22,-21
20,33,-34
21,19,-20
21,23,-10
22,20,-21
23,21,-10
23,24,-5
24,23,-5
24,25,-24
25,24,-24
25,26,-39
25,65,-42
26,25,-39
26,27,-34
27,26,-34
27,28,-32
28,27,-32
28,29,-32
29,28,-32
29,30,-29
30,29,-29
30,31,-26
31,30,-26
31,32,-30
32,31,-30
32,40,-50
33,20,-34
33,34,-39
33,57,-31
34,14,-37
34,33,-39
34,46,-35
35,17,-32
35,44,-29
35,48,-39
36,42,-44
36,43,-46
37,38,-44
37,41,-46
38,37,-44
38,39,-41
39,38,-41
39,42,-39
40,32,-50
40,41,-56
40,61,-59
41,37,-46
41,40,-56
42,36,-44
42,39,-39
43,36,-46
43,50,-38
44,35,-29
44,45,-25
44,52,-15
45,44,-25
45,47,-20
46,34,-35
46,47,-23
46,66,-30
47,45,-20
47,46,-23
47,59,-14
48,35,-39
48,49,-58
48,69,-41
49,18,-61
49,48,-58
49,64,-58
50,43,-38
50,51,-32
51,50,-32
51,54,-30
52,44,-15
52,53,-9
53,52,-9
53,68,-18
54,51,-30
54,55,-30
55,54,-30
55,63,-30
56,57,-12
56,58,-5
57,33,-31
57,56,-12
57,71,-29
58,56,-5
58,73,-18
59,47,-14
59,62,-12
60,78,-6
61,40,-59
61,76,-50
62,59,-12
62,67,-8
63,55,-30
63,83,-30
64,49,-58
64,65,-44
64,98,-58
65,25,-42
65,64,-44
65,86,-42
66,46,-30
66,70,-26
66,71,-32
67,62,-8
67,70,-13
68,53,-18
68,69,-29
68,74,-20
69,48,-41
69,68,-29
69,97,-40
70,66,-26
70,67,-13
70,81,-22
71,57,-29
71,66,-32
71,96,-34
72,73,-21
72,78,-11
73,58,-18
73,72,-21
73,99,-26
74,68,-20
74,75,-15
75,74,-15
75,77,-15
76,61,-50
76,87,-46
77,75,-15
77,79,-33
78,60,-6
78,72,-11
79,77,-33
79,113,-53
80,93,-15
81,70,-22
81,82,-21
82,81,-21
82,91,-20
83,63,-30
83,84,-28
84,83,-28
84,103,-26
85,89,-7
85,100,-11
86,65,-42
86,87,-43
86,142,-43
87,76,-46
87,86,-43
87,136,-45
88,90,-15
88,114,-23
89,85,-7
89,94,-3
90,88,-15
90,92,-16
91,82,-20
91,95,-22
92,90,-16
92,93,-22
93,80,-15
93,92,-22
93,101,-33
94,89,-3
95,91,-22
95,96,-29
95,106,-24
96,71,-34
96,95,-29
96,135,-34
97,69,-40
97,98,-57
97,118,-48
98,64,-58
98,97,-57
98,140,-59
99,73,-26
99,110,-26
100,85,-11
100,105,-19
100,112,-7
101,93,-33
101,102,-32
101,170,-53
102,101,-32
102,105,-24
103,84,-26
103,104,-26
104,103,-26
104,108,-26
105,100,-19
105,102,-24
105,190,-32
106,95,-24
106,126,-24
107,109,-24
107,120,-34
108,104,-26
108,137,-27
109,107,-24
110,99,-26
110,131,-26
111,130,-20
112,100,-7
112,119,-2
113,79,-53
113,114,-43
113,132,-54
114,88,-23
114,113,-43
114,177,-45
115,116,-47
115,127,-49
116,115,-47
116,117,-45
117,116,-45
117,120,-44
118,97,-48
118,132,-51
118,184,-57
119,112,-2
119,121,-1
120,107,-34
120,117,-44
120,133,-53
121,119,-1
121,122,-8
122,121,-8
122,129,-17
123,157,-27
124,125,-5
124,128,-14
125,124,-5
125,127,-27
126,106,-24
126,153,-33
127,115,-49
127,125,-27
127,155,-71
128,124,-14
128,130,-26
129,122,-17
129,151,-18
130,111,-20
130,128,-26
130,164,-44
131,110,-26
131,145,-26
132,113,-54
132,118,-51
132,196,-54
133,120,-53
133,134,-49
133,168,-72
134,133,-49
134,139,-35
135,96,-34
135,144,-38
135,153,-38
136,87,-45
136,150,-46
137,108,-27
137,138,-28
138,137,-28
138,162,-28
139,134,-35
139,141,-38
140,98,-59
140,143,-44
140,174,-36
141,139,-38
141,146,-34
142,86,-43
142,143,-42
142,195,-44
143,140,-44
143,142,-42
143,182,-43
144,135,-38
144,145,-34
144,229,-60
145,131,-26
145,144,-34
146,141,-34
146,147,-27
147,146,-27
147,148,-28
148,147,-28
148,149,-28
149,148,-28
149,159,-51
150,136,-46
150,171,-41
151,129,-18
151,173,-19
152,154,-10
153,126,-33
153,135,-38
153,183,-62
154,152,-10
154,187,-12
155,127,-71
155,167,-79
155,194,-91
156,172,-9
157,123,-27
157,158,-41
157,215,-59
158,157,-41
158,161,-44
159,149,-51
159,160,-61
159,189,-78
160,159,-61
160,161,-48
161,158,-44
161,160,-48
162,138,-28
162,163,-28
163,162,-28
163,197,-46
164,130,-44
164,165,-44
164,202,-58
165,164,-44
165,166,-29
166,165,-29
166,169,-21
167,155,-79
167,168,-74
167,182,-56
168,133,-72
168,167,-74
168,188,-79
169,166,-21
169,172,-13
170,101,-53
170,178,-65
170,193,-61
171,150,-41
171,207,-35
172,156,-9
172,169,-13
172,176,-11
173,151,-19
173,179,-11
173,191,-27
174,140,-36
174,185,-33
174,203,-49
175,199,-9
176,172,-11
176,180,-14
177,114,-45
177,178,-64
177,222,-59
178,170,-65
178,177,-64
178,221,-52
179,173,-11
179,181,-2
180,176,-14
180,200,-18
181,179,-2
181,192,-7
182,143,-43
182,167,-56
182,204,-37
183,153,-62
183,186,-74
183,228,-90
184,118,-57
184,185,-52
184,196,-60
185,174,-33
185,184,-52
185,249,-80
186,183,-74
186,187,-40
186,243,-60
187,154,-12
187,186,-40
187,199,-13
188,168,-79
188,189,-79
188,242,-60
189,159,-78
189,188,-79
189,265,-64
190,105,-32
190,191,-36
190,193,-48
191,173,-27
191,190,-36
191,247,-33
192,181,-7
192,198,-12
193,170,-61
193,190,-48
193,271,-63
194,155,-91
194,201,-57
194,203,-82
195,142,-44
195,204,-36
195,208,-43
196,132,-54
196,184,-60
196,237,-59
197,163,-46
197,216,-72
197,235,-50
198,192,-12
198,205,-13
199,175,-9
199,187,-13
199,218,-9
200,180,-18
200,206,-20
201,194,-57
201,202,-41
201,288,-30
202,164,-58
202,201,-41
202,258,-59
203,174,-49
203,194,-82
203,250,-84
204,182,-37
204,195,-36
204,241,-28
205,198,-13
205,214,-16
206,200,-20
206,226,-23
207,171,-35
207,208,-38
207,225,-33
208,195,-43
208,207,-38
208,283,-41
209,220,-19
210,211,-19
210,221,-27
211,210,-19
211,212,-22
212,211,-22
212,213,-22
213,212,-22
213,217,-23
214,205,-16
214,230,-18
215,157,-59
215,216,-78
215,266,-62
216,197,-72
216,215,-78
216,303,-61
217,213,-23
217,219,-23
218,199,-9
218,224,-6
219,217,-23
219,254,-33
220,209,-19
220,221,-34
220,223,-21
221,178,-52
221,210,-27
221,220,-34
222,177,-59
222,236,-54
222,300,-60
223,220,-21
223,227,-12
224,218,-6
225,207,-33
225,238,-32
226,206,-23
226,239,-13
226,264,-35
227,223,-12
227,231,-14
228,183,-90
228,229,-88
228,260,-94
229,144,-60
229,228,-88
229,232,-74
230,214,-18
230,233,-9
230,234,-18
231,227,-14
231,248,-16
232,229,-74
232,267,-71
233,230,-9
234,230,-18
234,251,-9
234,262,-22
235,197,-50
235,244,-37
236,222,-54
236,237,-56
236,317,-51
237,196,-59
237,236,-56
237,276,-49
238,225,-32
238,245,-35
239,226,-13
240,257,-19
241,204,-28
241,242,-36
241,284,-14
242,188,-60
242,241,-36
242,286,-36
243,186,-60
243,246,-55
244,235,-37
244,252,-41
245,238,-35
245,321,-42
246,243,-55
246,259,-58
247,191,-33
247,261,-30
247,302,-33
248,231,-16
248,308,-28
249,185,-80
249,250,-106
249,277,-114
250,203,-84
250,249,-106
250,287,-73
251,234,-9
252,244,-41
252,253,-28
252,274,-41
253,252,-28
254,219,-33
254,257,-39
254,270,-48
255,256,-8
255,273,-23
256,255,-8
257,240,-19
257,254,-39
257,273,-36
258,202,-59
258,263,-60
258,294,-44
259,246,-58
259,260,-75
259,272,-39
260,228,-94
260,259,-75
260,324,-85
261,247,-30
261,262,-27
261,322,-31
262,234,-22
262,261,-27
262,282,-19
263,258,-60
263,264,-53
263,361,-52
264,226,-35
264,263,-53
264,293,-25
265,189,-64
265,266,-47
265,286,-37
266,215,-62
266,265,-47
266,351,-46
267,232,-71
267,268,-54
267,328,-70
268,267,-54
268,281,-48
269,290,-6
270,254,-48
270,271,-60
270,350,-37
271,193,-63
271,270,-60
271,301,-56
272,259,-39
272,278,-13
273,255,-23
273,257,-36
273,275,-36
274,252,-41
274,285,-22
275,273,-36
275,299,-27
276,237,-49
276,277,-74
276,327,-30
277,249,-114
277,276,-74
277,336,-104
278,272,-13
278,279,-8
279,278,-8
279,280,-9
280,279,-9
280,289,-8
281,268,-48
281,312,-55
282,262,-19
282,334,-12
283,208,-41
283,284,-20
283,319,-46
284,241,-14
284,283,-20
284,341,-9
285,274,-22
285,292,-13
286,242,-36
286,265,-37
286,342,-27
287,250,-73
287,288,-44
287,337,-58
288,201,-30
288,287,-44
288,294,-32
289,280,-8
289,291,-8
290,269,-6
290,316,-18
291,289,-8
291,295,-10
292,285,-13
292,304,-27
293,264,-25
293,297,-8
294,258,-44
294,288,-32
294,385,-28
295,291,-10
295,325,-28
296,314,-10
297,293,-8
297,311,-14
298,299,-14
299,275,-27
299,298,-14
299,306,-20
300,222,-60
300,309,-77
300,317,-57
301,271,-56
301,302,-39
301,394,-38
302,247,-33
302,301,-39
302,322,-34
303,216,-61
303,304,-38
303,340,-36
304,292,-27
304,303,-38
305,332,-43
306,299,-20
306,313,-21
307,310,-20
307,320,-25
308,248,-28
308,309,-65
308,316,-35
309,300,-77
309,308,-65
309,468,-94
310,307,-20
310,312,-37
311,297,-14
311,318,-16
312,281,-55
312,310,-37
312,348,-39
313,306,-21
313,349,-23
314,296,-10
314,339,-14
315,368,-33
316,290,-18
316,308,-35
316,357,-36
317,236,-51
317,300,-57
317,326,-47
318,311,-16
318,333,-17
319,283,-46
319,323,-61
319,371,-37
320,307,-25
320,321,-40
320,390,-34
321,245,-42
321,320,-40
321,323,-58
322,261,-31
322,302,-34
322,360,-36
323,319,-61
323,321,-58
324,260,-85
324,325,-63
324,353,-74
325,295,-28
325,324,-63
325,369,-58
326,317,-47
326,327,-33
326,396,-40
327,276,-30
327,326,-33
327,379,-26
328,267,-70
328,347,-51
328,354,-83
329,330,-46
329,332,-53
330,329,-46
330,331,-45
331,330,-45
331,344,-39
332,305,-43
332,329,-53
332,343,-49
333,318,-17
333,355,-19
334,282,-12
334,335,-12
334,362,-21
335,334,-12
335,339,-14
336,277,-104
336,337,-81
336,380,-90
337,287,-58
337,336,-81
337,415,-53
338,345,-20
338,357,-33
339,314,-14
339,335,-14
339,381,-17
340,303,-36
340,346,-29
340,370,-17
341,284,-9
341,342,-22
341,378,-37
342,286,-27
342,341,-22
342,433,-33
343,332,-49
343,358,-33
344,331,-39
344,366,-34
345,338,-20
346,340,-29
346,352,-40
347,328,-51
347,348,-31
347,407,-33
348,312,-39
348,347,-31
348,435,-28
349,313,-23
349,350,-23
349,375,-20
350,270,-37
350,349,-23
350,393,-25
351,266,-46
351,352,-48
351,412,-50
352,346,-40
352,351,-48
352,401,-45
353,324,-74
353,354,-83
353,466,-56
354,328,-83
354,353,-83
354,422,-83
355,333,-19
355,403,-33
356,381,-11
357,316,-36
357,338,-33
357,372,-42
358,343,-33
358,359,-25
359,358,-25
359,363,-23
360,322,-36
360,362,-34
360,419,-39
361,263,-52
361,384,-40
361,386,-44
362,334,-21
362,360,-34
362,424,-33
363,359,-23
363,376,-25
364,365,-19
364,373,-34
365,364,-19
365,382,-12
366,344,-34
366,367,-20
366,387,-34
367,366,-20
368,315,-33
368,369,-62
368,383,-65
369,325,-58
369,368,-62
369,465,-66
370,340,-17
371,319,-37
371,377,-22
372,357,-42
372,397,-37
373,364,-34
373,374,-55
374,373,-55
374,383,-68
375,349,-20
375,392,-17
376,363,-25
376,421,-25
377,371,-22
377,378,-39
378,341,-37
378,377,-39
378,420,-47
379,327,-26
379,380,-56
379,405,-38
380,336,-90
380,379,-56
380,460,-76
381,339,-17
381,356,-11
381,388,-16
382,365,-12
383,368,-65
383,374,-68
383,450,-59
384,361,-40
384,402,-36
384,432,-31
385,294,-28
385,386,-36
385,416,-38
386,361,-44
386,385,-36
386,431,-39
387,366,-34
387,389,-32
388,381,-16
388,439,-16
389,387,-32
389,395,-32
390,320,-34
390,426,-34
391,392,-11
391,399,-2
392,375,-17
392,391,-11
392,449,-21
393,350,-25
393,394,-30
393,492,-28
394,301,-38
394,393,-30
394,462,-37
395,389,-32
395,398,-32
396,326,-40
396,404,-41
396,444,-34
397,372,-37
397,427,-34
398,395,-32
398,457,-44
399,391,-2
400,401,-23
401,352,-45
401,400,-23
401,406,-34
402,384,-36
402,403,-41
402,501,-40
403,355,-33
403,402,-41
403,437,-46
404,396,-41
404,405,-46
404,408,-40
405,379,-38
405,404,-46
405,489,-42
406,401,-34
406,410,-26
407,347,-33
407,408,-33
407,458,-47
408,404,-40
408,407,-33
408,423,-34
409,410,-22
409,413,-21
410,406,-26
410,409,-22
411,418,-20
412,351,-50
412,434,-53
412,451,-51
413,409,-21
413,414,-17
414,413,-17
414,429,-19
415,337,-53
415,416,-45
415,461,-53
416,385,-38
416,415,-45
416,517,-51
417,418,-30
417,430,-36
417,453,-32
418,411,-20
418,417,-30
419,360,-39
419,442,-41
419,463,-49
420,378,-47
420,455,-45
421,376,-25
421,425,-16
421,428,-18
422,354,-83
422,423,-51
422,491,-62
423,408,-34
423,422,-51
423,470,-29
424,362,-33
424,440,-37
424,495,-36
425,421,-16
425,430,-21
426,390,-34
426,436,-31
427,397,-34
427,481,-46
428,421,-18
428,456,-21
428,512,-15
429,414,-19
429,441,-21
429,451,-35
430,417,-36
430,425,-21
430,493,-30
431,386,-39
431,432,-30
431,498,-37
432,384,-31
432,431,-30
432,440,-32
433,342,-33
433,434,-45
433,467,-48
434,412,-53
434,433,-45
434,533,-40
435,348,-28
435,436,-28
435,458,-45
436,426,-31
436,435,-28
436,499,-28
437,403,-46
437,438,-46
437,531,-36
438,437,-46
438,443,-43
439,388,-16
439,479,-18
440,424,-37
440,432,-32
440,442,-40
441,429,-21
441,445,-14
442,419,-41
442,440,-40
442,506,-29
443,438,-43
443,459,-32
444,396,-34
444,469,-34
444,470,-28
445,441,-14
445,446,-13
446,445,-13
446,448,-16
447,448,-16
447,484,-21
448,446,-16
448,447,-16
449,392,-21
449,452,-27
449,454,-20
450,383,-59
450,478,-35
451,412,-51
451,429,-35
451,488,-46
452,449,-27
452,453,-27
452,483,-22
453,417,-32
453,452,-27
453,476,-17
454,449,-20
455,420,-45
455,467,-54
456,428,-21
456,457,-42
456,515,-35
457,398,-44
457,456,-42
457,487,-55
458,407,-47
458,435,-45
458,496,-61
459,443,-32
459,464,-24
460,380,-76
460,461,-67
460,490,-53
461,415,-53
461,460,-67
461,541,-70
462,394,-37
462,463,-50
462,536,-36
463,419,-49
463,462,-50
463,509,-45
464,459,-24
464,514,-29
465,369,-66
465,466,-53
465,503,-48
466,353,-56
466,465,-53
466,494,-46
467,433,-48
467,455,-54
467,511,-49
468,309,-94
468,469,-67
468,482,-86
469,444,-34
469,468,-67
469,574,-40
470,423,-29
470,444,-28
470,500,-28
471,472,-40
471,480,-33
472,471,-40
472,485,-42
473,474,-22
473,525,-22
474,473,-22
474,480,-27
475,477,-8
476,453,-17
476,477,-10
477,475,-8
477,476,-10
478,450,-35
478,504,-30
479,439,-18
479,507,-26
480,471,-33
480,474,-27
481,427,-46
481,482,-65
481,510,-47
482,468,-86
482,481,-65
482,600,-62
483,452,-22
483,486,-13
484,447,-21
484,485,-35
484,488,-36
485,472,-42
485,484,-35
485,561,-54
486,483,-13
487,457,-55
487,497,-53
488,451,-46
488,484,-36
488,530,-48
489,405,-42
489,490,-37
489,496,-49
490,460,-53
490,489,-37
490,548,-42
491,422,-62
491,494,-52
491,500,-44
492,393,-28
492,493,-28
492,535,-23
493,430,-30
493,492,-28
493,542,-28
494,466,-46
494,491,-52
494,570,-40
495,424,-36
495,501,-40
495,508,-30
496,458,-61
496,489,-49
496,550,-53
497,487,-53
497,502,-52
498,431,-37
498,505,-42
498,516,-32
499,436,-28
499,528,-32
500,470,-28
500,491,-44
500,573,-28
501,402,-40
501,495,-40
501,539,-48
502,497,-52
502,513,-54
503,465,-48
503,504,-33
503,592,-31
504,478,-30
504,503,-33
504,527,-31
505,498,-42
505,506,-30
505,577,-42
506,442,-29
506,505,-30
506,509,-24
507,479,-26
507,508,-29
507,551,-32
508,495,-30
508,507,-29
508,627,-27
509,463,-45
509,506,-24
509,568,-33
510,481,-47
510,521,-37
511,467,-49
511,529,-42
512,428,-15
512,515,-29
512,543,-28
513,502,-54
513,526,-48
514,464,-29
514,518,-34
514,532,-22
515,456,-35
515,512,-29
515,563,-51
516,498,-32
516,517,-39
516,578,-25
517,416,-51
517,516,-39
517,557,-51
518,514,-34
518,519,-27
519,518,-27
519,522,-20
520,524,-26
521,510,-37
521,524,-40
522,519,-20
522,523,-19
523,522,-19
523,525,-23
524,520,-26
524,521,-40
524,580,-47
525,473,-22
525,523,-23
525,562,-33
526,513,-48
526,545,-44
527,504,-31
527,552,-24
528,499,-32
528,553,-36
529,511,-42
529,582,-39
530,488,-48
530,534,-37
530,569,-59
531,437,-36
531,537,-19
531,540,-27
532,514,-22
532,538,-11
533,434,-40
533,534,-27
533,560,-28
534,530,-37
534,533,-27
534,625,-35
535,492,-23
535,536,-24
535,632,-20
536,462,-36
536,535,-24
536,586,-41
537,531,-19
537,538,-12
538,532,-11
538,537,-12
539,501,-48
539,540,-40
539,575,-43
540,531,-27
540,539,-40
541,461,-70
541,549,-59
541,558,-73
542,493,-28
542,543,-34
542,633,-20
543,512,-28
543,542,-34
543,576,-53
544,567,-16
545,526,-44
545,547,-37
545,556,-43
546,579,-20
547,545,-37
548,490,-42
548,549,-45
548,594,-47
549,541,-59
549,548,-45
549,603,-43
550,496,-53
550,554,-44
550,593,-45
551,507,-32
551,555,-30
552,527,-24
552,640,-31
553,528,-36
553,554,-39
