0,1,-51
399,368,-83
399,403,-99
400,389,-39
400,424,-28
401,393,-3
401,406,-4
402,387,-23
402,394,-31
402,431,-50
403,399,-99
403,404,-95
403,432,-118
404,371,-72
404,403,-95
404,411,-73
405,378,-41
405,416,-34
405,426,-49
406,401,-4
406,422,-2
407,386,-38
407,430,-57
408,388,-155
408,409,-122
408,427,-124
409,408,-122
409,420,-112
410,397,-84
410,411,-79
410,425,-93
411,404,-73
411,410,-79
411,459,-74
412,381,-27
412,428,-7
413,398,-34
413,414,-62
413,418,-62
414,413,-62
414,433,-67
415,392,-21
415,416,-32
415,429,-31
416,405,-34
416,415,-32
416,437,-31
417,395,-87
417,418,-74
417,452,-90
418,413,-62
418,417,-74
418,448,-65
419,396,-85
419,423,-51
419,425,-86
420,409,-112
420,445,-171
421,422,0
421,436,-9
422,406,-2
422,421,0
423,419,-51
423,424,-30
423,440,-33
424,400,-28
424,423,-30
425,410,-93
425,419,-86
425,447,-91
426,405,-49
426,427,-89
426,437,-46
427,408,-124
427,426,-89
427,465,-118
428,412,-7
428,429,-20
428,455,-5
429,415,-31
429,428,-20
429,477,-37
430,407,-57
430,431,-86
430,453,-43
431,402,-50
431,430,-86
431,451,-89
432,403,-118
432,469,-116
433,414,-67
433,434,-73
433,449,-72
434,433,-73
434,443,-60
435,436,-20
435,438,-21
436,421,-9
436,435,-20
437,416,-31
437,426,-46
437,479,-29
438,435,-21
438,439,-21
439,438,-21
439,441,-30
440,423,-33
440,444,-34
441,439,-30
441,442,-75
442,441,-75
442,454,-80
442,458,-113
443,434,-60
443,463,-43
444,440,-34
444,450,-37
444,457,-29
445,420,-171
445,446,-230
445,466,-172
446,445,-230
446,460,-193
447,425,-91
447,450,-60
447,462,-88
448,418,-65
448,449,-70
448,471,-89
449,433,-72
449,448,-70
449,480,-64
450,444,-37
450,447,-60
450,476,-42
451,431,-89
451,452,-89
451,505,-82
452,417,-90
452,451,-89
452,471,-102
453,430,-43
453,456,-10
454,442,-80
454,473,-49
455,428,-5
455,467,-3
456,453,-10
456,497,-20
457,444,-29
457,474,-21
458,442,-113
458,472,-125
459,411,-74
459,462,-85
459,468,-99
460,446,-193
460,461,-132
460,484,-106
461,460,-132
461,472,-122
462,447,-88
462,459,-85
462,486,-96
463,443,-43
463,464,-49
463,481,-62
464,463,-49
464,470,-56
465,427,-118
465,466,-117
465,489,-82
466,445,-172
466,465,-117
466,493,-86
467,455,-3
467,490,-15
468,459,-99
468,469,-119
468,498,-124
469,432,-116
469,468,-119
470,464,-56
470,474,-36
471,448,-89
471,452,-102
471,495,-107
472,458,-125
472,461,-122
472,473,-93
473,454,-49
473,472,-93
473,482,-29
474,457,-21
474,470,-36
474,475,-34
475,474,-34
475,476,-47
475,501,-79
476,450,-42
476,475,-47
476,485,-72
477,429,-37
477,478,-30
477,491,-36
478,477,-30
478,479,-22
478,514,-23
479,437,-29
479,478,-22
479,488,-35
480,449,-64
480,481,-70
480,496,-75
481,463,-62
481,480,-70
481,500,-104
482,473,-29
482,483,-17
483,482,-17
483,487,-35
484,460,-106
484,487,-50
484,494,-56
485,476,-72
485,486,-98
485,506,-89
486,462,-96
486,485,-98
486,502,-63
487,483,-35
487,484,-50
488,479,-35
488,489,-43
488,522,-32
489,465,-82
489,488,-43
489,508,-38
490,467,-15
490,491,-26
490,492,-22
491,477,-36
491,490,-26
491,513,-29
492,490,-22
492,507,-18
493,466,-86
493,494,-57
493,509,-45
494,484,-56
494,493,-57
495,471,-107
495,496,-99
495,512,-116
496,480,-75
496,495,-99
496,517,-143
497,456,-20
497,504,-28
498,468,-124
498,499,-123
499,498,-123
499,503,-119
500,481,-104
500,501,-116
500,510,-111
501,475,-79
501,500,-116
501,506,-93
502,486,-63
502,503,-73
502,520,-77
503,499,-119
503,502,-73
503,515,-103
504,497,-28
504,505,-54
504,535,-17
505,451,-82
505,504,-54
505,511,-97
506,485,-89
506,501,-93
506,519,-109
507,492,-18
507,526,-16
508,489,-38
508,509,-32
508,516,-17
509,493,-45
509,508,-32
510,500,-111
510,518,-147
510,527,-116
511,505,-97
511,512,-121
511,538,-67
512,495,-116
512,511,-121
512,523,-128
513,491,-29
513,514,-30
513,529,-31
514,478,-23
514,513,-30
514,521,-31
515,503,-103
515,525,-90
516,508,-17
516,524,-5
517,496,-143
517,518,-194
517,523,-160
518,510,-147
518,517,-194
518,532,-150
519,506,-109
519,520,-132
519,531,-103
520,502,-77
520,519,-132
520,525,-107
521,514,-31
521,522,-27
521,544,-21
522,488,-32
522,521,-27
522,524,-15
523,512,-128
523,517,-160
523,557,-82
524,516,-5
524,522,-15
524,536,-5
525,515,-90
525,520,-107
526,507,-16
526,528,-24
526,533,-22
527,510,-116
527,530,-136
527,532,-119
528,526,-24
528,529,-32
528,554,-54
529,513,-31
529,528,-32
529,549,-21
530,527,-136
530,531,-102
530,539,-71
531,519,-103
531,530,-102
532,518,-150
532,527,-119
532,547,-63
533,526,-22
533,542,-37
534,535,-5
534,560,-6
535,504,-17
535,534,-5
535,537,-13
536,524,-5
536,545,-6
537,535,-13
537,538,-20
537,562,-16
538,511,-67
538,537,-20
538,556,-23
539,530,-71
539,540,-4
540,539,-4
540,543,-2
541,542,-60
541,548,-60
542,533,-37
542,541,-60
542,553,-58
543,540,-2
543,551,0
544,521,-21
544,546,-10
544,550,-23
545,536,-6
545,546,-10
546,544,-10
546,545,-10
546,565,-11
547,532,-63
547,551,-11
547,558,-27
548,541,-60
548,552,-50
549,529,-21
549,550,-23
549,555,-42
550,544,-23
550,549,-23
550,568,-38
551,543,0
551,547,-11
552,548,-50
552,564,-57
553,542,-58
553,554,-73
553,571,-67
554,528,-54
554,553,-73
554,555,-75
555,549,-42
555,554,-75
555,575,-64
556,538,-23
556,557,-31
556,574,-18
557,523,-82
557,556,-31
557,558,-34
558,547,-27
558,557,-34
559,560,-8
560,534,-6
560,559,-8
560,561,-10
561,560,-10
561,562,-12
561,567,-10
562,537,-16
562,561,-12
562,572,-12
563,564,-84
563,566,-108
564,552,-57
564,563,-84
564,570,-62
565,546,-11
565,569,-24
566,563,-108
566,578,-83
567,561,-10
567,589,-13
568,550,-38
568,569,-38
568,583,-48
569,565,-24
569,568,-38
569,576,-26
570,564,-62
570,571,-64
570,585,-35
571,553,-67
571,570,-64
571,579,-55
572,562,-12
572,573,-12
572,596,-8
573,572,-12
573,574,-11
573,590,-8
574,556,-18
574,573,-11
574,581,-10
575,555,-64
575,580,-47
575,582,-59
576,569,-26
576,591,-29
577,578,-42
577,584,-28
578,566,-83
578,577,-42
578,586,-40
579,571,-55
579,580,-43
579,600,-31
580,575,-47
580,579,-43
580,593,-34
581,574,-10
582,575,-59
582,583,-60
582,593,-46
583,568,-48
583,582,-60
583,602,-42
584,577,-28
584,594,-35
585,570,-35
585,587,-11
585,597,-12
586,578,-40
586,587,-19
586,604,-27
587,585,-11
587,586,-19
587,601,-15
588,589,-16
588,592,-9
589,567,-13
589,588,-16
589,595,-18
590,573,-8
590,598,-9
591,576,-29
591,603,-50
592,588,-9
592,614,-2
593,580,-34
593,582,-46
593,607,-28
594,584,-35
594,609,-34
595,589,-18
595,596,-11
595,624,-14
596,572,-8
596,595,-11
596,598,-9
597,585,-12
597,599,-20
597,601,-16
598,590,-9
598,596,-9
598,605,-14
599,597,-20
599,600,-19
599,616,-21
600,579,-31
600,599,-19
600,606,-14
601,587,-15
601,597,-16
601,608,-11
602,583,-42
602,603,-43
602,630,-36
603,591,-50
603,602,-43
603,617,-39
604,586,-27
604,610,-31
604,611,-25
605,598,-14
605,642,-10
606,600,-14
606,607,-20
606,621,-22
607,593,-28
607,606,-20
607,629,-34
608,601,-11
608,611,-13
608,612,-4
609,594,-34
609,610,-29
609,625,-29
610,604,-31
610,609,-29
610,650,-26
611,604,-25
611,608,-13
611,633,-19
612,608,-4
612,615,-10
612,622,-2
613,614,0
613,619,-5
614,592,-2
614,613,0
614,626,-2
615,612,-10
615,616,-20
616,599,-21
616,615,-20
616,620,-26
617,603,-39
617,656,-12
618,619,-9
618,623,-6
619,613,-5
619,618,-9
619,645,-21
620,616,-26
620,621,-32
621,606,-22
621,620,-32
621,646,-21
622,612,-2
622,634,-4
623,618,-6
623,632,-10
624,595,-14
624,627,-7
624,647,-10
625,609,-29
625,628,-45
626,614,-2
626,627,-4
626,655,-9
627,624,-7
627,626,-4
627,662,-7
628,625,-45
628,651,-60
629,607,-34
629,630,-42
629,653,-28
630,602,-36
630,629,-42
630,657,-44
631,635,-10
631,636,-4
632,623,-10
632,635,-16
633,611,-19
633,634,-12
633,649,-20
634,622,-4
634,633,-12
634,637,-3
635,631,-10
635,632,-16
635,644,-8
636,631,-4
636,639,-2
637,634,-3
637,660,-4
638,639,0
638,641,0
639,636,-2
639,638,0
640,641,0
640,643,0
641,638,0
641,640,0
642,605,-10
642,648,-6
643,640,0
644,635,-8
644,645,-16
645,619,-21
645,644,-16
645,654,-32
646,621,-21
646,652,-10
647,624,-10
647,648,-8
647,663,-6
648,642,-6
648,647,-8
648,671,-3
649,633,-20
649,650,-21
649,661,-18
650,610,-26
650,649,-21
650,667,-18
651,628,-60
651,668,-61
652,646,-10
652,653,-13
653,629,-28
653,652,-13
653,666,-15
654,645,-32
654,655,-23
655,626,-9
655,654,-23
655,664,-19
656,617,-12
656,658,-19
657,630,-44
657,658,-39
657,670,-35
658,656,-19
658,657,-39
658,674,-18
659,660,-9
659,665,-14
660,637,-4
660,659,-9
660,661,-11
661,649,-18
661,660,-11
661,672,-23
662,627,-7
662,663,-6
662,664,-17
663,647,-6
663,662,-6
663,679,-9
664,655,-19
664,662,-17
664,682,-20
665,659,-14
665,675,-27
666,653,-15
666,669,-14
667,650,-18
667,668,-38
667,673,-24
668,651,-61
668,667,-38
668,681,-50
669,666,-14
669,670,-20
669,686,-13
670,657,-35
670,669,-20
670,684,-26
671,648,-3
671,677,-1
672,661,-23
672,673,-32
672,676,-34
673,667,-24
673,672,-32
673,692,-34
674,658,-18
674,685,-8
675,665,-27
675,676,-38
675,678,-23
676,672,-34
676,675,-38
676,691,-31
677,671,-1
677,680,-7
677,687,-1
678,675,-23
678,689,-20
679,663,-9
679,680,-14
679,683,-20
680,677,-7
680,679,-14
680,698,-17
681,668,-50
681,693,-44
682,664,-20
682,683,-20
683,679,-20
683,682,-20
683,701,-23
684,670,-26
684,685,-20
684,688,-22
685,674,-8
685,684,-20
685,690,-10
686,669,-13
686,688,-15
687,677,-1
687,699,-11
688,684,-22
688,686,-15
688,704,-17
689,678,-20
689,696,-32
690,685,-10
690,700,-12
691,676,-31
691,692,-29
691,697,-25
692,673,-34
692,691,-29
692,694,-40
693,681,-44
693,695,-50
694,692,-40
694,695,-48
694,711,-51
695,693,-50
695,694,-48
696,689,-32
696,697,-29
696,706,-22
697,691,-25
697,696,-29
697,709,-26
698,680,-17
698,699,-22
698,702,-22
699,687,-11
699,698,-22
699,703,-11
700,690,-12
700,705,-19
701,683,-23
701,702,-22
702,698,-22
702,701,-22
702,713,-33
703,699,-11
703,708,0
704,688,-17
704,705,-18
705,700,-19
705,704,-18
705,707,-18
706,696,-22
706,714,-20
707,705,-18
707,718,-19
708,703,0
708,717,-7
709,697,-26
709,710,-37
709,715,-19
710,709,-37
710,711,-52
710,727,-48
711,694,-51
711,710,-52
711,712,-40
712,711,-40
712,734,-25
713,702,-33
713,716,-44
714,706,-20
714,715,-20
714,719,-27
715,709,-19
715,714,-20
715,726,-18
716,713,-44
716,717,-29
716,725,-55
717,708,-7
717,716,-29
717,722,-14
718,707,-19
718,720,-22
719,714,-27
719,724,-19
720,718,-22
720,721,-19
721,720,-19
721,728,-14
722,717,-14
722,729,-8
723,724,-9
723,735,-9
724,719,-19
724,723,-9
724,736,-14
725,716,-55
725,731,-66
726,715,-18
726,727,-36
726,737,-24
727,710,-48
727,726,-36
727,733,-48
728,721,-14
728,730,-6
729,722,-8
729,732,-5
730,728,-6
730,739,0
731,725,-66
731,732,-37
731,740,-47
732,729,-5
732,731,-37
732,738,-11
733,727,-48
733,734,-37
733,743,-54
734,712,-25
734,733,-37
735,723,-9
735,752,-25
736,724,-14
736,737,-20
736,756,-25
737,726,-24
737,736,-20
737,763,-39
738,732,-11
738,745,-14
739,730,0
739,741,0
740,731,-47
740,744,-18
741,739,0
741,742,0
742,741,0
742,747,0
743,733,-54
743,758,-63
744,740,-18
744,746,-39
744,748,-10
745,738,-14
745,746,-42
746,744,-39
746,745,-42
746,760,-70
747,742,0
747,749,0
748,744,-10
748,750,-12
749,747,0
750,748,-12
750,759,-27
751,752,-38
751,754,-39
752,735,-25
752,751,-38
752,755,-28
753,754,-40
753,757,-27
754,751,-39
754,753,-40
754,771,-69
755,752,-28
755,756,-26
755,774,-22
756,736,-25
756,755,-26
756,766,-47
757,753,-27
757,762,-34
758,743,-63
758,764,-51
758,765,-39
759,750,-27
759,761,-56
759,762,-48
760,746,-70
760,761,-70
761,759,-56
761,760,-70
761,767,-69
762,757,-34
762,759,-48
762,769,-65
763,737,-39
763,764,-45
763,766,-57
764,758,-51
764,763,-45
764,776,-26
765,758,-39
765,775,-24
766,756,-47
766,763,-57
766,779,-74
767,761,-69
767,768,-68
768,767,-68
768,769,-72
769,762,-65
769,768,-72
769,770,-54
770,769,-54
770,772,-63
771,754,-69
771,772,-96
771,773,-58
772,770,-63
772,771,-96
773,771,-58
773,774,-22
774,755,-22
774,773,-22
774,778,-57
775,765,-24
775,777,-36
776,764,-26
776,777,-26
776,780,-14
777,775,-36
777,776,-26
778,774,-57
778,779,-88
779,766,-74
779,778,-88
779,781,-49
780,776,-14
780,781,-11
781,779,-49
781,780,-11
781,782,-9
782,781,-9
